"id","name","default_code","brand","model","description","categ_id","sale_ok","purchase_ok","type","procure_method","supply_method","cost_method","uom_id","uom_po_id","valuation","standard_price","list_price","taxes_id","supplier_taxes_id"
"Product_00245","Connection","01B4036","M&C","PSP4M4/6-W","Connection type I for heated sample line type PSP4M4/6-W. 1,5m connection cable with 7-pin plug, incl. 3 extra leads as power supply for the probe.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00246","Portable aluminium housing","01B4036W","M&C","PSP4000-H","Portable aluminium housing for the portable sample probe PSP4000-H and a sample line, including accessories. Dimensions: 520x420x290mm","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00247","Heated sample line","01B4037","M&C",,"Heated sample line type PSP 4M4/6 PTFE-tube DN 4/6mm interchangeable. With special SS-tube piece adapted to probe. Max. temperature: 200°C. 230V/50Hz. Price per meter.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00248","Heated sample line","01B4037W","M&C",,"Heated sample line type PSP4M4/6-W, PTFE-tube DN 4/6mm interchangeable. With special SS-tube piece adapted to probe. Coated by corrugated tube Max. temperature: 200°C. 230V/50Hz. Price per meter.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00249","Self-regulated heated sample line","01B6300","M&C",,"Self-regulated heated sample line type 3/30-4 with PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00250","Self-regulated heated sample line","01B6300Ex","M&C",,"Self-regulated heated sample line type 3/30-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00251","Self-regulated heated sample line","01B6305","M&C",,"Self-regulated heated sample line type 3/50-4 with PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00252","Self-regulated heated sample line","01B6305Ex","M&C",,"Self-regulated heated sample line type 3/50-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. Holding temp.: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00253","Self-regulated heated sample line","01B6310","M&C",,"Self-regulated heated sample line type 3/80-4 with PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00254","Self-regulated heated sample line","01B6310Ex","M&C",,"Self-regulated heated sample line type 3/80-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00255","Self-regulated heated sample line","01B6315","M&C",,"Self-regulated heated sample line type 3/100-4 with PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00256","Self-regulated heated sample line","01B6315Ex","M&C",,"Self-regulated heated sample line type 3/100-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3. Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temp.: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00257","Self-regulated heated sample line","01B6320","M&C",,"Self-regulated heated sample line type 3/120-4 with PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00258","Self-regulated heated sample line","01B6320Ex","M&C",,"Self-regulated heated sample line type 3/120-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T2 Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00259","Self-regulated heated sample line","01B6325","M&C",,"Self-regulated heated sample line type 3/5-6 with PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00260","Self-regulated heated sample line","01B6325Ex","M&C",,"Self-regulated heated sample line type 3/5-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00261","Self-regulated heated sample line","01B6350","M&C",,"Self-regulated heated sample line type 3/30-6 with PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00262","Self-regulated heated sample line","01B6350Ex","M&C",,"Self-regulated heated sample line type 3/30-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00263","Self-regulated heated sample line","01B6355","M&C",,"Self-regulated heated sample line type 3/50-6 with PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00264","Self-regulated heated sample line","01B6355Ex","M&C",,"Self-regulated heated sample line type 3/50-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. Holding temp.: +50°C at ambient –20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00265","Self-regulated heated sample line","01B6360","M&C",,"Self-regulated heated sample line type 3/80-6 with PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00266","Self-regulated heated sample line","01B6360Ex","M&C",,"Self-regulated heated sample line type 3/80-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00267","Self-regulated heated sample line","01B6365","M&C",,"Self-regulated heated sample line type 3/100-6 with PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00268","Self-regulated heated sample line","01B6365Ex","M&C",,"Self-regulated heated sample line type 3/100-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3. Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temp.: +100°C at ambient –20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00269","Self-regulated heated sample line","01B6367","M&C",,"Self-regulated heated sample line type 3/120-8 with PTFE-tube DN8/10 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00270","Self-regulated heated sample line","01B6370","M&C",,"Self-regulated heated sample line type 3/120-6 with PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00271","Self-regulated heated sample line","01B6370Ex","M&C",,"Self-regulated heated sample line type 3/120-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T2 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient –20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00272","Self-regulated heated sample line","01B6375","M&C",,"Self-regulated heated sample line type 3/80-8 with PTFE-tube DN8/10 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00273","Self-regulated heated sample line","01B6375Ex","M&C",,"Self-regulated heated sample line type 4/5-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00274","Self-regulated heated sample line","01B6380","M&C",,"Self-regulated heated sample line type 4/5-4 with intechangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00275","Self-regulated heated sample line","01B6400","M&C",,"Self-regulated heated sample line type 4/30-4 with intechangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00276","Self-regulated heated sample line","01B6400Ex","M&C",,"Self-regulated heated sample line type 4/30-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00277","Self-regulated heated sample line","01B6405","M&C",,"Self-regulated heated sample line type 4/50-4 with intechangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00278","Self-regulated heated sample line","01B6405Ex","M&C",,"Self-regulated heated sample line type 4/50-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00279","Self-regulated heated sample line","01B6410","M&C",,"Self-regulated heated sample line type 4/50-10Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN10/12 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00280","Self-regulated heated sample line","01B6410Ex","M&C",,"Self-regulated heated sample line type 4/80-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00281","Self-regulated heated sample line","01B6415","M&C",,"Self-regulated heated sample line type 4/100-4 with interchangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: 100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00282","Self-regulated heated sample line","01B6415Ex","M&C",,"Self-regulated heated sample line type 4/100-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. holding temperature: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00283","Self-regulated heated sample line","01B6420","M&C",,"Self-regulated heated sample line type 4/120-4 with interchangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temperature: 120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00284","Self-regulated heated sample line","01B6420Ex","M&C",,"Self-regulated heated sample line type 4/120-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T2 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. holding temperature: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00285","Self-regulated heated sample line","01B6425","M&C",,"Self-regulated heated sample line type 4/5-6 with intechangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00286","Self-regulated heated sample line","01B6425Ex","M&C",,"Self-regulated heated sample line type 4/5-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00287","Self-regulated heated sample line","01B6450","M&C",,"Self-regulated heated sample line type 4/30-6 with intechangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00288","Self-regulated heated sample line","01B6450Ex","M&C",,"Self-regulated heated sample line type 4/30-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00289","Self-regulated heated sample line","01B6455","M&C",,"Self-regulated heated sample line type 4/50-6 with intechangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00290","Self-regulated heated sample line","01B6455Ex","M&C",,"Self-regulated heated sample line type 4/50-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00291","Self-regulated heated sample line","01B6460","M&C",,"Self-regulated heated sample line type 4/80-6 with intechangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00292","Self-regulated heated sample line","01B6460Ex","M&C",,"Self-regulated heated sample line type 4/80-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00293","Self-regulated heated sample line","01B6465","M&C",,"Self-regulated heated sample line type 4/100-6 with interchangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: 100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00294","Self-regulated heated sample line","01B6465Ex","M&C",,"Self-regulated heated sample line type 4/100-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. holding temperature: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00295","Self-regulated heated sample line","01B6467","M&C",,"Self-regulated heated sample line type 5/5-4 with SS-tube D6 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00296","Self-regulated heated sample line","01B6470","M&C",,"Self-regulated heated sample line type 4/120-6 with interchangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temperature: 120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00297","Self-regulated heated sample line","01B6470Ex","M&C",,"Self-regulated heated sample line type 4/120-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T2 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. holding temperature: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00298","Self-regulated heated sample line","01B6475","M&C",,"Self-regulated heated sample line type 4/80-8 with intechangeble PTFE-tube DN8/10 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
