"id","name","default_code","brand","model","description","categ_id","sale_ok","purchase_ok","type","procure_method","supply_method","cost_method","uom_id","uom_po_id","valuation","standard_price","list_price","taxes_id","supplier_taxes_id"
"Product_00861","Self-regulated heated sample line","01B6370","M&C",,"Self-regulated heated sample line type 3/120-6 with PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00862","Self-regulated heated sample line","01B6375","M&C",,"Self-regulated heated sample line type 3/80-8 with PTFE-tube DN8/10 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00863","Self-regulated heated sample line","01B6367","M&C",,"Self-regulated heated sample line type 3/120-8 with PTFE-tube DN8/10 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00864","Self-regulated heated sample line","01B6380","M&C",,"Self-regulated heated sample line type 4/5-4 with intechangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00865","Self-regulated heated sample line","01B6400","M&C",,"Self-regulated heated sample line type 4/30-4 with intechangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00866","Self-regulated heated sample line","01B6405","M&C",,"Self-regulated heated sample line type 4/50-4 with intechangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00867","Self-regulated heated sample line","01B6410","M&C",,"Self-regulated heated sample line type 4/50-10Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN10/12 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00868","Self-regulated heated sample line","01B6490EX","M&C",,"Self-regulated heated sample line type 4/80-4 with intechangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00869","Self-regulated heated sample line","01B6415","M&C",,"Self-regulated heated sample line type 4/100-4 with interchangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: 100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00870","Self-regulated heated sample line","01B6420","M&C",,"Self-regulated heated sample line type 4/120-4 with interchangeble PTFE-tube DN4/6 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temperature: 120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00871","Self-regulated heated sample line","01B6425","M&C",,"Self-regulated heated sample line type 4/5-6 with intechangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00872","Self-regulated heated sample line","01B6450","M&C",,"Self-regulated heated sample line type 4/30-6 with intechangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00873","Self-regulated heated sample line","01B6455","M&C",,"Self-regulated heated sample line type 4/50-6 with intechangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00874","Self-regulated heated sample line","01B6460","M&C",,"Self-regulated heated sample line type 4/80-6 with intechangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00875","Self-regulated heated sample line","01B6465","M&C",,"Self-regulated heated sample line type 4/100-6 with interchangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: 100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00876","Self-regulated heated sample line","01B6470","M&C",,"Self-regulated heated sample line type 4/120-6 with interchangeble PTFE-tube DN6/8 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temperature: 120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00877","Self-regulated heated sample line","01B6475","M&C",,"Self-regulated heated sample line type 4/80-8 with intechangeble PTFE-tube DN8/10 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00878","Self-regulated heated sample line","01B6467","M&C",,"Self-regulated heated sample line type 5/5-4 with SS-tube D6 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00879","Self-regulated heated sample line","01B6500","M&C",,"Self-regulated heated sample line type 5/30-4 with SS-tube D6 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00880","Self-regulated heated sample line","01B6505","M&C",,"Self-regulated heated sample line type 5/50-4 with SS-tube D6 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00881","Self-regulated heated sample line","01B6510","M&C",,"Self-regulated heated sample line type 5/80-4 with SS-tube D6 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00882","Self-regulated heated sample line","01B6515","M&C",,"Self-regulated heated sample line type 5/100-4 with SS-tube D6 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00883","Self-regulated heated sample line","01B6520","M&C",,"Self-regulated heated sample line type 5/120-4 with SS-tube D6 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient –20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00884","Self-regulated heated sample line","01B6525","M&C",,"Self-regulated heated sample line type 5/5-6 with SS-tube D8 and corrugated tube outside. Power consumption: 11,5W/m at +10°C. Holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00885","Self-regulated heated sample line","01B6550","M&C",,"Self-regulated heated sample line type 5/30-6 with SS-tube D8 and corrugated tube outside. Power consumption: 32W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00886","Self-regulated heated sample line","01B6555","M&C",,"Self-regulated heated sample line type 5/50-6 with SS-tube D8 and corrugated tube outside. Power consumption: 38W/m at +10°C. Holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00887","Self-regulated heated sample line","01B6560","M&C",,"Self-regulated heated sample line type 5/80-6 with SS-tube D8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00888","Self-regulated heated sample line","01B6565","M&C",,"Self-regulated heated sample line type 5/100-6 with SS-tube D8 and corrugated tube outside. Power consumption: 47W/m at +10°C. Holding temperature: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00889","Self-regulated heated sample line","01B6570","M&C",,"Self-regulated heated sample line type 5/120-6 with SS-tube D8 and corrugated tube outside. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient –20°C. Price per meter. Seal Connection Sets EX","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00890","Beginning and end fitting","01B6575","M&C",,"Beginning and end fitting treated in the factory for self-regulated heated sample line for type 3 to 5: 5-4Ex, 30-4Ex. Seal beginning and end type 3-5: 5-4Ex, 30-4Ex","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00891","Beginning and end fitting","01B7050Ex","M&C",,"Beginning and end fitting treated in the factory for self-regulated heated sample line type 3 to 5: 50-4Ex.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00892","Beginning and end fitting","01B7065Ex","M&C",,"Beginning and end fitting treated in the factory for self-regulated heated sample line type 3 to 5: 50-10Ex.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00893","Beginning and end fitting","01B7080EX","M&C",,"Beginning and end fitting treated in the factory for self-regulated heated sample line type 3 to 5: 80-4Ex, 100-4Ex.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00894","Beginning and end fitting","01B7055Ex","M&C",,"Beginning and end fitting treated in the factory for self-regulated heated sample line type 3 bis 5: 120-4,6Ex.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00895","Beginning and end fitting","01B7060Ex","M&C",,"Beginning and end fitting to treat by the customer for self-regulated heated sample line Incl. EEx Connection box, Type 3 to 5 Ex NW4.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00896","Extra charge","01B7100Ex","M&C",,"Extra charge for DN6/8 of beginning and end fitting of self-regulated heated sample line type 3/4/5 (+Ex) to be fixed by the customer or at factory.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00897","Extra charge","01B7570","M&C",,"Extra charge for DN8/10 of beginning and end fitting of self-regulated heated sample line type 3/4/5 (+Ex) to be fixed by the customer or at factory.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00898","Extra charge","01B7580","M&C",,"Extra charge for DN10/12 of beginning and end fitting of self-regulated heated sample line type 3/4/5 (+Ex) to be fixed by the customer or at factory.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00899","Self-regulated heated sample line","01B7590","M&C",,"Self-regulated heated sample line type 3/5-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.","Accessory","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00900","Self-regulated heated sample line","01B6300Ex","M&C",,"Self-regulated heated sample line type 3/30-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00901","Self-regulated heated sample line","01B6305Ex","M&C",,"Self-regulated heated sample line type 3/50-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. Holding temp.: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00902","Self-regulated heated sample line","01B6310Ex","M&C",,"Self-regulated heated sample line type 3/80-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00903","Self-regulated heated sample line","01B6315Ex","M&C",,"Self-regulated heated sample line type 3/100-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3. Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temp.: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00904","Self-regulated heated sample line","01B6320Ex","M&C",,"Self-regulated heated sample line type 3/120-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T2 Inner tube: DN4/6 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00905","Self-regulated heated sample line","01B6325Ex","M&C",,"Self-regulated heated sample line type 3/5-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00906","Self-regulated heated sample line","01B6350Ex","M&C",,"Self-regulated heated sample line type 3/30-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. Holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00907","Self-regulated heated sample line","01B6355Ex","M&C",,"Self-regulated heated sample line type 3/50-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. Holding temp.: +50°C at ambient –20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00908","Self-regulated heated sample line","01B6360Ex","M&C",,"Self-regulated heated sample line type 3/80-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00909","Self-regulated heated sample line","01B6365Ex","M&C",,"Self-regulated heated sample line type 3/100-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3. Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. Holding temp.: +100°C at ambient –20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00910","Self-regulated heated sample line","01B6370Ex","M&C",,"Self-regulated heated sample line type 3/120-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T2 Inner tube: DN6/8 PTFE non-interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. Holding temp.: +120°C at ambient –20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00911","Self-regulated heated sample line","01B6375Ex","M&C",,"Self-regulated heated sample line type 4/5-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00912","Self-regulated heated sample line","01B6400Ex","M&C",,"Self-regulated heated sample line type 4/30-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00913","Self-regulated heated sample line","01B6405Ex","M&C",,"Self-regulated heated sample line type 4/50-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00914","Self-regulated heated sample line","01B6410Ex","M&C",,"Self-regulated heated sample line type 4/80-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00915","Self-regulated heated sample line","01B6415Ex","M&C",,"Self-regulated heated sample line type 4/100-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. holding temperature: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00916","Self-regulated heated sample line","01B6420Ex","M&C",,"Self-regulated heated sample line type 4/120-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T2 Inner tube: DN4/6 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. holding temperature: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00917","Self-regulated heated sample line","01B6425Ex","M&C",,"Self-regulated heated sample line type 4/5-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00918","Self-regulated heated sample line","01B6450Ex","M&C",,"Self-regulated heated sample line type 4/30-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 30W/m at +10°C. holding temperature: +30°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00919","Self-regulated heated sample line","01B6455Ex","M&C",,"Self-regulated heated sample line type 4/50-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 36W/m at +10°C. holding temperature: +50°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00920","Self-regulated heated sample line","01B6460Ex","M&C",,"Self-regulated heated sample line type 4/80-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. holding temperature: +80°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00921","Self-regulated heated sample line","01B6465Ex","M&C",,"Self-regulated heated sample line type 4/100-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T3 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 45W/m at +10°C. holding temperature: +100°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00922","Self-regulated heated sample line","01B6470Ex","M&C",,"Self-regulated heated sample line type 4/120-6Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T2 Inner tube: DN6/8 PTFE interchangeable, outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 63W/m at +10°C. holding temperature: +120°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00923","Self-regulated heated sample line","01B6475Ex","M&C",,"Self-regulated heated sample line type 5/5-4Ex. Explosion-proofed version for Ex-Zone 1 with protection class according to ATEX: II 2 GD EEx e II T6 Inner tube: D6 SS outer shell: PA-corrugated hose. Power: 230V/50Hz. Power consumption: 10W/m at +10°C. holding temperature: +5°C at ambient -20°C. Price per meter.","Heated line","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
